"","method1","method2","out_id_x","out_id_y","neg_limit_rg","limit_rg","res","var_est","X_CHARACTER"
"504",2.2,2.3,NA,NA,-0.69393506,0.69393506,0,0.03086398,NA
"505",2.2,2.3,NA,NA,-0.69393506,0.69393506,0,0.03086398,NA
"506",2.2,2.3,NA,NA,-0.69393506,0.69393506,0,0.03086398,NA
"507",2.5,2,NA,NA,-0.69393506,0.69393506,-0.42426407,0.03086398,NA
"508",2.3,2.2,NA,NA,-0.69393506,0.69393506,-0.14142136,0.03086398,NA
"509",2.1,2.4,NA,NA,-0.69393506,0.69393506,0.14142136,0.03086398,NA
"510",2.2,2.3,NA,NA,-0.69393506,0.69393506,0,0.03086398,NA
"511",2.2,2.3,NA,NA,-0.69393506,0.69393506,0,0.03086398,NA
"512",1.8,2.7,NA,NA,-0.69393506,0.69393506,0.56568542,0.03086398,NA
"513",2.1,2.4,NA,NA,-0.69393506,0.69393506,0.14142136,0.03086398,NA
"514",2,2.5,NA,NA,-0.69393506,0.69393506,0.28284271,0.03086398,NA
"515",2,2.5,NA,NA,-0.69393506,0.69393506,0.28284271,0.03086398,NA
"516",2.1,2.4,NA,NA,-0.69393506,0.69393506,0.14142136,0.03086398,NA
"517",2.4,2.1,NA,NA,-0.69393506,0.69393506,-0.28284271,0.03086398,NA
"518",2.3,2.3,NA,NA,-0.69636366,0.69636366,-0.07071068,0.03107666,NA
"519",2.3,2.3,NA,NA,-0.69636366,0.69636366,-0.07071068,0.03107666,NA
"520",2.3,2.3,NA,NA,-0.69636366,0.69636366,-0.07071068,0.03107666,NA
"521",2.3,2.3,NA,NA,-0.69636366,0.69636366,-0.07071068,0.03107666,NA
"522",2.3,2.3,NA,NA,-0.69636366,0.69636366,-0.07071068,0.03107666,NA
"523",2.3,2.3,NA,NA,-0.69636366,0.69636366,-0.07071068,0.03107666,NA
"524",2.3,2.3,NA,NA,-0.69636366,0.69636366,-0.07071068,0.03107666,NA
"525",2.4,2.2,NA,NA,-0.69636366,0.69636366,-0.21213203,0.03107666,NA
"526",2.1,2.5,NA,NA,-0.69636366,0.69636366,0.21213203,0.03107666,NA
"527",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"528",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"529",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"530",2,2.6,NA,NA,-0.69636366,0.69636366,0.35355339,0.03107666,NA
"531",2.1,2.5,NA,NA,-0.69636366,0.69636366,0.21213203,0.03107666,NA
"532",2.5,2.1,NA,NA,-0.69636366,0.69636366,-0.35355339,0.03107666,NA
"533",2.4,2.2,NA,NA,-0.69636366,0.69636366,-0.21213203,0.03107666,NA
"534",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"535",2,2.6,NA,NA,-0.69636366,0.69636366,0.35355339,0.03107666,NA
"536",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"537",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"538",2.4,2.2,NA,NA,-0.69636366,0.69636366,-0.21213203,0.03107666,NA
"539",2.4,2.2,NA,NA,-0.69636366,0.69636366,-0.21213203,0.03107666,NA
"540",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"541",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"542",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"543",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"544",2.1,2.5,NA,NA,-0.69636366,0.69636366,0.21213203,0.03107666,NA
"545",2.1,2.5,NA,NA,-0.69636366,0.69636366,0.21213203,0.03107666,NA
"546",2.2,2.4,NA,NA,-0.69636366,0.69636366,0.07071068,0.03107666,NA
"547",2.1,2.5,NA,NA,-0.69636366,0.69636366,0.21213203,0.03107666,NA
"548",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"549",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"550",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"551",2.4,2.3,NA,NA,-0.69878068,0.69878068,-0.14142136,0.03128851,NA
"552",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"553",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"554",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"555",2.3,2.4,NA,NA,-0.69878068,0.69878068,0,0.03128851,NA
"556",2.1,2.6,NA,NA,-0.69878068,0.69878068,0.28284271,0.03128851,NA
"557",2.4,2.3,NA,NA,-0.69878068,0.69878068,-0.14142136,0.03128851,NA
"558",2.4,2.3,NA,NA,-0.69878068,0.69878068,-0.14142136,0.03128851,NA
"559",2.4,2.3,NA,NA,-0.69878068,0.69878068,-0.14142136,0.03128851,NA
"560",2.3,2.4,NA,NA,-0.69878068,0.69878068,0,0.03128851,NA
"561",2.1,2.6,NA,NA,-0.69878068,0.69878068,0.28284271,0.03128851,NA
"562",2.4,2.3,NA,NA,-0.69878068,0.69878068,-0.14142136,0.03128851,NA
"563",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"564",2.1,2.6,NA,NA,-0.69878068,0.69878068,0.28284271,0.03128851,NA
"565",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"566",2.2,2.5,NA,NA,-0.69878068,0.69878068,0.14142136,0.03128851,NA
"567",2.3,2.4,NA,NA,-0.69878068,0.69878068,0,0.03128851,NA
"568",2.5,2.3,NA,NA,-0.70118911,0.70118911,-0.21213203,0.03149972,NA
"569",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"570",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"571",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"572",2.5,2.3,NA,NA,-0.70118911,0.70118911,-0.21213203,0.03149972,NA
"573",2,2.8,NA,NA,-0.70118911,0.70118911,0.49497475,0.03149972,NA
"574",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"575",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"576",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"577",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"578",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"579",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"580",2,2.8,NA,NA,-0.70118911,0.70118911,0.49497475,0.03149972,NA
"581",2.2,2.6,NA,NA,-0.70118911,0.70118911,0.21213203,0.03149972,NA
"582",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"583",2.5,2.3,NA,NA,-0.70118911,0.70118911,-0.21213203,0.03149972,NA
"584",1.9,2.9,NA,NA,-0.70118911,0.70118911,0.6363961,0.03149972,NA
"585",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"586",2.2,2.6,NA,NA,-0.70118911,0.70118911,0.21213203,0.03149972,NA
"587",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"588",2.2,2.6,NA,NA,-0.70118911,0.70118911,0.21213203,0.03149972,NA
"589",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"590",2.1,2.7,NA,NA,-0.70118911,0.70118911,0.35355339,0.03149972,NA
"591",2.3,2.5,NA,NA,-0.70118911,0.70118911,0.07071068,0.03149972,NA
"592",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"593",1.8,3,1.8,3,-0.70118911,0.70118911,0.77781746,0.03149972,NA
"594",2.4,2.4,NA,NA,-0.70118911,0.70118911,-0.07071068,0.03149972,NA
"595",2.5,2.3,NA,NA,-0.70118911,0.70118911,-0.21213203,0.03149972,NA
"596",2.2,2.6,NA,NA,-0.70118911,0.70118911,0.21213203,0.03149972,NA
"597",2.6,2.2,NA,NA,-0.70118911,0.70118911,-0.35355339,0.03149972,NA
"598",2.3,2.6,NA,NA,-0.70359131,0.70359131,0.14142136,0.03171044,NA
"599",2.3,2.6,NA,NA,-0.70359131,0.70359131,0.14142136,0.03171044,NA
"600",2.3,2.6,NA,NA,-0.70359131,0.70359131,0.14142136,0.03171044,NA
"601",2.3,2.6,NA,NA,-0.70359131,0.70359131,0.14142136,0.03171044,NA
"602",2.3,2.6,NA,NA,-0.70359131,0.70359131,0.14142136,0.03171044,NA
"603",2.4,2.5,NA,NA,-0.70359131,0.70359131,0,0.03171044,NA
"604",2.5,2.4,NA,NA,-0.70359131,0.70359131,-0.14142136,0.03171044,NA
"605",2.2,2.7,NA,NA,-0.70359131,0.70359131,0.28284271,0.03171044,NA
"606",2.4,2.5,NA,NA,-0.70359131,0.70359131,0,0.03171044,NA
"607",2.5,2.4,NA,NA,-0.70359131,0.70359131,-0.14142136,0.03171044,NA
"608",2.4,2.5,NA,NA,-0.70359131,0.70359131,0,0.03171044,NA
"609",2.4,2.5,NA,NA,-0.70359131,0.70359131,0,0.03171044,NA
"610",2.2,2.7,NA,NA,-0.70359131,0.70359131,0.28284271,0.03171044,NA
"611",2.6,2.3,NA,NA,-0.70359131,0.70359131,-0.28284271,0.03171044,NA
"612",2.4,2.5,NA,NA,-0.70359131,0.70359131,0,0.03171044,NA
"613",2.5,2.4,NA,NA,-0.70359131,0.70359131,-0.14142136,0.03171044,NA
"614",2.4,2.5,NA,NA,-0.70359131,0.70359131,0,0.03171044,NA
"615",2.4,2.5,NA,NA,-0.70359131,0.70359131,0,0.03171044,NA
"616",2.6,2.4,NA,NA,-0.70598895,0.70598895,-0.21213203,0.03192075,NA
"617",2.6,2.4,NA,NA,-0.70598895,0.70598895,-0.21213203,0.03192075,NA
"618",2.5,2.5,NA,NA,-0.70598895,0.70598895,-0.07071068,0.03192075,NA
"619",2.3,2.7,NA,NA,-0.70598895,0.70598895,0.21213203,0.03192075,NA
"620",2.4,2.6,NA,NA,-0.70598895,0.70598895,0.07071068,0.03192075,NA
"621",2.5,2.5,NA,NA,-0.70598895,0.70598895,-0.07071068,0.03192075,NA
"622",2.6,2.4,NA,NA,-0.70598895,0.70598895,-0.21213203,0.03192075,NA
"623",2.4,2.6,NA,NA,-0.70598895,0.70598895,0.07071068,0.03192075,NA
"624",2.4,2.6,NA,NA,-0.70598895,0.70598895,0.07071068,0.03192075,NA
"625",2.5,2.5,NA,NA,-0.70598895,0.70598895,-0.07071068,0.03192075,NA
"626",2.5,2.5,NA,NA,-0.70598895,0.70598895,-0.07071068,0.03192075,NA
"627",2.6,2.4,NA,NA,-0.70598895,0.70598895,-0.21213203,0.03192075,NA
"628",2.4,2.6,NA,NA,-0.70598895,0.70598895,0.07071068,0.03192075,NA
"629",2.3,2.7,NA,NA,-0.70598895,0.70598895,0.21213203,0.03192075,NA
"630",2.5,2.5,NA,NA,-0.70598895,0.70598895,-0.07071068,0.03192075,NA
"631",2.4,2.6,NA,NA,-0.70598895,0.70598895,0.07071068,0.03192075,NA
"632",2.5,2.5,NA,NA,-0.70598895,0.70598895,-0.07071068,0.03192075,NA
"633",2.5,2.5,NA,NA,-0.70598895,0.70598895,-0.07071068,0.03192075,NA
"634",2.3,2.7,NA,NA,-0.70598895,0.70598895,0.21213203,0.03192075,NA
"635",2.4,2.6,NA,NA,-0.70598895,0.70598895,0.07071068,0.03192075,NA
"636",2.4,2.6,NA,NA,-0.70598895,0.70598895,0.07071068,0.03192075,NA
"637",2.8,2.2,NA,NA,-0.70598895,0.70598895,-0.49497475,0.03192075,NA
"638",2.4,2.7,NA,NA,-0.70838296,0.70838296,0.14142136,0.03213069,NA
"639",2.4,2.7,NA,NA,-0.70838296,0.70838296,0.14142136,0.03213069,NA
"640",2.2,2.9,NA,NA,-0.70838296,0.70838296,0.42426407,0.03213069,NA
"641",2.4,2.7,NA,NA,-0.70838296,0.70838296,0.14142136,0.03213069,NA
"642",2.4,2.7,NA,NA,-0.70838296,0.70838296,0.14142136,0.03213069,NA
"643",2.4,2.7,NA,NA,-0.70838296,0.70838296,0.14142136,0.03213069,NA
"644",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"645",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"646",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"647",2.7,2.4,NA,NA,-0.70838296,0.70838296,-0.28284271,0.03213069,NA
"648",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"649",2.6,2.5,NA,NA,-0.70838296,0.70838296,-0.14142136,0.03213069,NA
"650",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"651",2.7,2.4,NA,NA,-0.70838296,0.70838296,-0.28284271,0.03213069,NA
"652",2.7,2.4,NA,NA,-0.70838296,0.70838296,-0.28284271,0.03213069,NA
"653",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"654",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"655",2.5,2.6,NA,NA,-0.70838296,0.70838296,0,0.03213069,NA
"656",2.7,2.4,NA,NA,-0.70838296,0.70838296,-0.28284271,0.03213069,NA
"657",2.6,2.5,NA,NA,-0.70838296,0.70838296,-0.14142136,0.03213069,NA
"658",2.4,2.8,NA,NA,-0.71077347,0.71077347,0.21213203,0.03234021,NA
"659",2.4,2.8,NA,NA,-0.71077347,0.71077347,0.21213203,0.03234021,NA
"660",2.4,2.8,NA,NA,-0.71077347,0.71077347,0.21213203,0.03234021,NA
"661",2.4,2.8,NA,NA,-0.71077347,0.71077347,0.21213203,0.03234021,NA
"662",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"663",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"664",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"665",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"666",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"667",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"668",2.7,2.5,NA,NA,-0.71077347,0.71077347,-0.21213203,0.03234021,NA
"669",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"670",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"671",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"672",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"673",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"674",2.7,2.5,NA,NA,-0.71077347,0.71077347,-0.21213203,0.03234021,NA
"675",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"676",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"677",2.7,2.5,NA,NA,-0.71077347,0.71077347,-0.21213203,0.03234021,NA
"678",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"679",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"680",2.7,2.5,NA,NA,-0.71077347,0.71077347,-0.21213203,0.03234021,NA
"681",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"682",2.6,2.6,NA,NA,-0.71077347,0.71077347,-0.07071068,0.03234021,NA
"683",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"684",2.5,2.7,NA,NA,-0.71077347,0.71077347,0.07071068,0.03234021,NA
"685",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"686",2.3,3,NA,NA,-0.71315984,0.71315984,0.42426407,0.03254922,NA
"687",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"688",2.7,2.6,NA,NA,-0.71315984,0.71315984,-0.14142136,0.03254922,NA
"689",2.5,2.8,NA,NA,-0.71315984,0.71315984,0.14142136,0.03254922,NA
"690",2.5,2.8,NA,NA,-0.71315984,0.71315984,0.14142136,0.03254922,NA
"691",2.4,2.9,NA,NA,-0.71315984,0.71315984,0.28284271,0.03254922,NA
"692",2.7,2.6,NA,NA,-0.71315984,0.71315984,-0.14142136,0.03254922,NA
"693",2.5,2.8,NA,NA,-0.71315984,0.71315984,0.14142136,0.03254922,NA
"694",2.7,2.6,NA,NA,-0.71315984,0.71315984,-0.14142136,0.03254922,NA
"695",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"696",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"697",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"698",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"699",2.5,2.8,NA,NA,-0.71315984,0.71315984,0.14142136,0.03254922,NA
"700",2.7,2.6,NA,NA,-0.71315984,0.71315984,-0.14142136,0.03254922,NA
"701",2.5,2.8,NA,NA,-0.71315984,0.71315984,0.14142136,0.03254922,NA
"702",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"703",2.6,2.7,NA,NA,-0.71315984,0.71315984,0,0.03254922,NA
"704",2.7,2.6,NA,NA,-0.71315984,0.71315984,-0.14142136,0.03254922,NA
"705",2.7,2.6,NA,NA,-0.71315984,0.71315984,-0.14142136,0.03254922,NA
"706",2.7,2.6,NA,NA,-0.71315984,0.71315984,-0.14142136,0.03254922,NA
"707",2.4,2.9,NA,NA,-0.71315984,0.71315984,0.28284271,0.03254922,NA
"708",2.5,2.9,NA,NA,-0.71554059,0.71554059,0.21213203,0.03275755,NA
"709",2.4,3,NA,NA,-0.71554059,0.71554059,0.35355339,0.03275755,NA
"710",2.5,2.9,NA,NA,-0.71554059,0.71554059,0.21213203,0.03275755,NA
"711",2.6,2.8,NA,NA,-0.71554059,0.71554059,0.07071068,0.03275755,NA
"712",2.8,2.6,NA,NA,-0.71554059,0.71554059,-0.21213203,0.03275755,NA
"713",2.5,2.9,NA,NA,-0.71554059,0.71554059,0.21213203,0.03275755,NA
"714",2.6,2.8,NA,NA,-0.71554059,0.71554059,0.07071068,0.03275755,NA
"715",2.5,2.9,NA,NA,-0.71554059,0.71554059,0.21213203,0.03275755,NA
"716",2.5,2.9,NA,NA,-0.71554059,0.71554059,0.21213203,0.03275755,NA
"717",2.6,2.8,NA,NA,-0.71554059,0.71554059,0.07071068,0.03275755,NA
"718",2.6,2.8,NA,NA,-0.71554059,0.71554059,0.07071068,0.03275755,NA
"719",2.6,2.8,NA,NA,-0.71554059,0.71554059,0.07071068,0.03275755,NA
"720",2.4,3,NA,NA,-0.71554059,0.71554059,0.35355339,0.03275755,NA
"721",2.2,3.2,NA,NA,-0.71554059,0.71554059,0.6363961,0.03275755,NA
"722",2.7,2.7,NA,NA,-0.71554059,0.71554059,-0.07071068,0.03275755,NA
"723",2.7,2.7,NA,NA,-0.71554059,0.71554059,-0.07071068,0.03275755,NA
"724",2.7,2.7,NA,NA,-0.71554059,0.71554059,-0.07071068,0.03275755,NA
"725",2.7,2.7,NA,NA,-0.71554059,0.71554059,-0.07071068,0.03275755,NA
"726",2.7,2.7,NA,NA,-0.71554059,0.71554059,-0.07071068,0.03275755,NA
"727",2.7,2.7,NA,NA,-0.71554059,0.71554059,-0.07071068,0.03275755,NA
"728",2.7,2.7,NA,NA,-0.71554059,0.71554059,-0.07071068,0.03275755,NA
"729",2.6,2.9,NA,NA,-0.7179135,0.7179135,0.14142136,0.03296497,NA
"730",2.4,3.1,NA,NA,-0.7179135,0.7179135,0.42426407,0.03296497,NA
"731",2.5,3,NA,NA,-0.7179135,0.7179135,0.28284271,0.03296497,NA
"732",2.8,2.7,NA,NA,-0.7179135,0.7179135,-0.14142136,0.03296497,NA
"733",2.6,2.9,NA,NA,-0.7179135,0.7179135,0.14142136,0.03296497,NA
"734",2.4,3.1,NA,NA,-0.7179135,0.7179135,0.42426407,0.03296497,NA
"735",2.5,3,NA,NA,-0.7179135,0.7179135,0.28284271,0.03296497,NA
"736",2.8,2.7,NA,NA,-0.7179135,0.7179135,-0.14142136,0.03296497,NA
"737",2.8,2.7,NA,NA,-0.7179135,0.7179135,-0.14142136,0.03296497,NA
"738",2.6,2.9,NA,NA,-0.7179135,0.7179135,0.14142136,0.03296497,NA
"739",2.7,2.8,NA,NA,-0.7179135,0.7179135,0,0.03296497,NA
"740",2.6,2.9,NA,NA,-0.7179135,0.7179135,0.14142136,0.03296497,NA
"741",2.6,2.9,NA,NA,-0.7179135,0.7179135,0.14142136,0.03296497,NA
"742",2.6,2.9,NA,NA,-0.7179135,0.7179135,0.14142136,0.03296497,NA
"743",2.8,2.7,NA,NA,-0.7179135,0.7179135,-0.14142136,0.03296497,NA
"744",2.7,2.8,NA,NA,-0.7179135,0.7179135,0,0.03296497,NA
"745",2.7,2.8,NA,NA,-0.7179135,0.7179135,0,0.03296497,NA
"746",2.8,2.7,NA,NA,-0.7179135,0.7179135,-0.14142136,0.03296497,NA
"747",2.7,2.8,NA,NA,-0.7179135,0.7179135,0,0.03296497,NA
"748",2.7,2.8,NA,NA,-0.7179135,0.7179135,0,0.03296497,NA
"749",3,2.5,NA,NA,-0.7179135,0.7179135,-0.42426407,0.03296497,NA
"750",2.8,2.7,NA,NA,-0.7179135,0.7179135,-0.14142136,0.03296497,NA
